cell_id,dataset,n_train,method,seed,tuning_budget,status,metric,value
bank__n5000__marginals__seed2__budget0,bank,5000,marginals,2,0,ok,metric_tvd_mean,0.01152
bank__n5000__marginals__seed3__budget0,bank,5000,marginals,3,0,ok,metric_tvd_mean,0.011899999999999997
bank__n5000__marginals__seed4__budget0,bank,5000,marginals,4,0,ok,metric_tvd_mean,0.01097999999999999
bank__n5000__real_subsample__seed0__budget0,bank,5000,real_subsample,0,0,ok,metric_tvd_mean,0.01107999999999999
bank__n5000__real_subsample__seed1__budget0,bank,5000,real_subsample,1,0,ok,metric_tvd_mean,0.009860000000000002
bank__n5000__real_subsample__seed2__budget0,bank,5000,real_subsample,2,0,ok,metric_tvd_mean,0.01076
bank__n5000__real_subsample__seed3__budget0,bank,5000,real_subsample,3,0,ok,metric_tvd_mean,0.010400000000000005
bank__n5000__real_subsample__seed4__budget0,bank,5000,real_subsample,4,0,ok,metric_tvd_mean,0.01028000000000001
bank__n5000__smote__seed0__budget20,bank,5000,smote,0,20,ok,metric_tvd_mean,0.027559999999999994
bank__n5000__smote__seed1__budget20,bank,5000,smote,1,20,ok,metric_tvd_mean,0.025739999999999996
bank__n5000__smote__seed2__budget20,bank,5000,smote,2,20,ok,metric_tvd_mean,0.027319999999999994
bank__n5000__smote__seed3__budget20,bank,5000,smote,3,20,ok,metric_tvd_mean,0.027119999999999995
bank__n5000__smote__seed4__budget20,bank,5000,smote,4,20,ok,metric_tvd_mean,0.02792
bank__n5000__tabddpm__seed0__budget20,bank,5000,tabddpm,0,20,ok,metric_tvd_mean,0.01942
bank__n5000__tabddpm__seed1__budget20,bank,5000,tabddpm,1,20,ok,metric_tvd_mean,0.018759999999999995
bank__n5000__tabddpm__seed2__budget20,bank,5000,tabddpm,2,20,ok,metric_tvd_mean,0.021200000000000004
bank__n5000__tabddpm__seed3__budget20,bank,5000,tabddpm,3,20,ok,metric_tvd_mean,0.025520000000000004
bank__n5000__tabddpm__seed4__budget20,bank,5000,tabddpm,4,20,ok,metric_tvd_mean,0.02468000000000001
bank__n5000__tvae__seed0__budget20,bank,5000,tvae,0,20,ok,metric_tvd_mean,0.0844
bank__n5000__tvae__seed1__budget20,bank,5000,tvae,1,20,ok,metric_tvd_mean,0.0678
bank__n5000__tvae__seed2__budget20,bank,5000,tvae,2,20,ok,metric_tvd_mean,0.04588
bank__n5000__tvae__seed3__budget20,bank,5000,tvae,3,20,ok,metric_tvd_mean,0.07083999999999999
bank__n5000__tvae__seed4__budget20,bank,5000,tvae,4,20,ok,metric_tvd_mean,0.09732
bank__n5000__ucsmote__seed0__budget20,bank,5000,ucsmote,0,20,ok,metric_tvd_mean,0.04095999999999999
bank__n5000__ucsmote__seed1__budget20,bank,5000,ucsmote,1,20,ok,metric_tvd_mean,0.04004
bank__n5000__ucsmote__seed2__budget20,bank,5000,ucsmote,2,20,ok,metric_tvd_mean,0.034999999999999996
bank__n5000__ucsmote__seed3__budget20,bank,5000,ucsmote,3,20,ok,metric_tvd_mean,0.04012
bank__n5000__ucsmote__seed4__budget20,bank,5000,ucsmote,4,20,ok,metric_tvd_mean,0.03560000000000001
bank__n500__copula__seed0__budget0,bank,500,copula,0,0,ok,metric_tvd_mean,0.03640000000000001
bank__n500__copula__seed1__budget0,bank,500,copula,1,0,ok,metric_tvd_mean,0.0492
bank__n500__copula__seed2__budget0,bank,500,copula,2,0,ok,metric_tvd_mean,0.0402
bank__n500__copula__seed3__budget0,bank,500,copula,3,0,ok,metric_tvd_mean,0.0374
bank__n500__copula__seed4__budget0,bank,500,copula,4,0,ok,metric_tvd_mean,0.03980000000000001
bank__n500__ctgan__seed0__budget20,bank,500,ctgan,0,20,ok,metric_tvd_mean,0.15000000000000002
bank__n500__ctgan__seed1__budget20,bank,500,ctgan,1,20,ok,metric_tvd_mean,0.13160000000000002
bank__n500__ctgan__seed2__budget20,bank,500,ctgan,2,20,ok,metric_tvd_mean,0.1308
bank__n500__ctgan__seed3__budget20,bank,500,ctgan,3,20,ok,metric_tvd_mean,0.1842
bank__n500__ctgan__seed4__budget20,bank,500,ctgan,4,20,ok,metric_tvd_mean,0.183
bank__n500__marginals__seed0__budget0,bank,500,marginals,0,0,ok,metric_tvd_mean,0.041000000000000016
bank__n500__marginals__seed1__budget0,bank,500,marginals,1,0,ok,metric_tvd_mean,0.041600000000000005
bank__n500__marginals__seed2__budget0,bank,500,marginals,2,0,ok,metric_tvd_mean,0.036399999999999995
bank__n500__marginals__seed3__budget0,bank,500,marginals,3,0,ok,metric_tvd_mean,0.038200000000000005
bank__n500__marginals__seed4__budget0,bank,500,marginals,4,0,ok,metric_tvd_mean,0.040799999999999996
bank__n500__real_subsample__seed0__budget0,bank,500,real_subsample,0,0,ok,metric_tvd_mean,0.030200000000000015
bank__n500__real_subsample__seed1__budget0,bank,500,real_subsample,1,0,ok,metric_tvd_mean,0.039599999999999996
bank__n500__real_subsample__seed2__budget0,bank,500,real_subsample,2,0,ok,metric_tvd_mean,0.024600000000000004
bank__n500__real_subsample__seed3__budget0,bank,500,real_subsample,3,0,ok,metric_tvd_mean,0.03040000000000001
bank__n500__real_subsample__seed4__budget0,bank,500,real_subsample,4,0,ok,metric_tvd_mean,0.028600000000000004
bank__n500__smote__seed0__budget20,bank,500,smote,0,20,ok,metric_tvd_mean,0.06560000000000002
bank__n500__smote__seed1__budget20,bank,500,smote,1,20,ok,metric_tvd_mean,0.09360000000000002
bank__n500__smote__seed2__budget20,bank,500,smote,2,20,ok,metric_tvd_mean,0.061399999999999996
bank__n500__smote__seed3__budget20,bank,500,smote,3,20,ok,metric_tvd_mean,0.0846
bank__n500__smote__seed4__budget20,bank,500,smote,4,20,ok,metric_tvd_mean,0.07100000000000001
bank__n500__tabddpm__seed0__budget20,bank,500,tabddpm,0,20,ok,metric_tvd_mean,0.04560000000000001
bank__n500__tabddpm__seed1__budget20,bank,500,tabddpm,1,20,ok,metric_tvd_mean,0.045599999999999995
bank__n500__tabddpm__seed2__budget20,bank,500,tabddpm,2,20,ok,metric_tvd_mean,0.04680000000000001
bank__n500__tabddpm__seed3__budget20,bank,500,tabddpm,3,20,ok,metric_tvd_mean,0.05600000000000001
bank__n500__tabddpm__seed4__budget20,bank,500,tabddpm,4,20,ok,metric_tvd_mean,0.054200000000000005
bank__n500__tvae__seed0__budget20,bank,500,tvae,0,20,ok,metric_tvd_mean,0.0716
bank__n500__tvae__seed1__budget20,bank,500,tvae,1,20,ok,metric_tvd_mean,0.07680000000000001
bank__n500__tvae__seed2__budget20,bank,500,tvae,2,20,ok,metric_tvd_mean,0.0822
bank__n500__tvae__seed3__budget20,bank,500,tvae,3,20,ok,metric_tvd_mean,0.077
bank__n500__tvae__seed4__budget20,bank,500,tvae,4,20,ok,metric_tvd_mean,0.06720000000000001
bank__n500__ucsmote__seed0__budget20,bank,500,ucsmote,0,20,ok,metric_tvd_mean,0.042800000000000005
bank__n500__ucsmote__seed1__budget20,bank,500,ucsmote,1,20,ok,metric_tvd_mean,0.05139999999999999
bank__n500__ucsmote__seed2__budget20,bank,500,ucsmote,2,20,ok,metric_tvd_mean,0.0426
bank__n500__ucsmote__seed3__budget20,bank,500,ucsmote,3,20,ok,metric_tvd_mean,0.05120000000000001
bank__n500__ucsmote__seed4__budget20,bank,500,ucsmote,4,20,ok,metric_tvd_mean,0.042200000000000015
breast_cancer_wisconsin__nfull__copula__seed0__budget0,breast_cancer_wisconsin,341,copula,0,0,ok,metric_tvd_mean,0.04800123475845036
breast_cancer_wisconsin__nfull__copula__seed1__budget0,breast_cancer_wisconsin,341,copula,1,0,ok,metric_tvd_mean,0.0040129649637289655
breast_cancer_wisconsin__nfull__copula__seed2__budget0,breast_cancer_wisconsin,341,copula,2,0,ok,metric_tvd_mean,0.04800123475845036
breast_cancer_wisconsin__nfull__copula__seed3__budget0,breast_cancer_wisconsin,341,copula,3,0,ok,metric_tvd_mean,0.004784688995215308
breast_cancer_wisconsin__nfull__copula__seed4__budget0,breast_cancer_wisconsin,341,copula,4,0,ok,metric_tvd_mean,0.03627102947985797
breast_cancer_wisconsin__nfull__ctgan__seed0__budget20,breast_cancer_wisconsin,341,ctgan,0,20,ok,metric_tvd_mean,0.004784688995215308
breast_cancer_wisconsin__nfull__ctgan__seed1__budget20,breast_cancer_wisconsin,341,ctgan,1,20,ok,metric_tvd_mean,0.0010804136440808743
breast_cancer_wisconsin__nfull__ctgan__seed2__budget20,breast_cancer_wisconsin,341,ctgan,2,20,ok,metric_tvd_mean,0.03704275351134434
breast_cancer_wisconsin__nfull__ctgan__seed3__budget20,breast_cancer_wisconsin,341,ctgan,3,20,ok,metric_tvd_mean,0.004784688995215308
breast_cancer_wisconsin__nfull__ctgan__seed4__budget20,breast_cancer_wisconsin,341,ctgan,4,20,ok,metric_tvd_mean,0.0010804136440808743
breast_cancer_wisconsin__nfull__marginals__seed0__budget0,breast_cancer_wisconsin,341,marginals,0,0,ok,metric_tvd_mean,0.01574317024232133
breast_cancer_wisconsin__nfull__marginals__seed1__budget0,breast_cancer_wisconsin,341,marginals,1,0,ok,metric_tvd_mean,0.04290785615064052
breast_cancer_wisconsin__nfull__marginals__seed2__budget0,breast_cancer_wisconsin,341,marginals,2,0,ok,metric_tvd_mean,0.013582342954159582
breast_cancer_wisconsin__nfull__marginals__seed3__budget0,breast_cancer_wisconsin,341,marginals,3,0,ok,metric_tvd_mean,0.027473375520913695
breast_cancer_wisconsin__nfull__marginals__seed4__budget0,breast_cancer_wisconsin,341,marginals,4,0,ok,metric_tvd_mean,0.016514894273807673
breast_cancer_wisconsin__nfull__real_subsample__seed0__budget0,breast_cancer_wisconsin,341,real_subsample,0,0,ok,metric_tvd_mean,0.0040129649637289655
breast_cancer_wisconsin__nfull__real_subsample__seed1__budget0,breast_cancer_wisconsin,341,real_subsample,1,0,ok,metric_tvd_mean,0.0040129649637289655
breast_cancer_wisconsin__nfull__real_subsample__seed2__budget0,breast_cancer_wisconsin,341,real_subsample,2,0,ok,metric_tvd_mean,0.0040129649637289655
breast_cancer_wisconsin__nfull__real_subsample__seed3__budget0,breast_cancer_wisconsin,341,real_subsample,3,0,ok,metric_tvd_mean,0.0040129649637289655
breast_cancer_wisconsin__nfull__real_subsample__seed4__budget0,breast_cancer_wisconsin,341,real_subsample,4,0,ok,metric_tvd_mean,0.0040129649637289655
breast_cancer_wisconsin__nfull__smote__seed0__budget20,breast_cancer_wisconsin,341,smote,0,20,ok,metric_tvd_mean,0.0040129649637289655
breast_cancer_wisconsin__nfull__smote__seed1__budget20,breast_cancer_wisconsin,341,smote,1,20,ok,metric_tvd_mean,0.0040129649637289655
breast_cancer_wisconsin__nfull__smote__seed2__budget20,breast_cancer_wisconsin,341,smote,2,20,ok,metric_tvd_mean,0.0040129649637289655
breast_cancer_wisconsin__nfull__smote__seed3__budget20,breast_cancer_wisconsin,341,smote,3,20,ok,metric_tvd_mean,0.0040129649637289655
breast_cancer_wisconsin__nfull__smote__seed4__budget20,breast_cancer_wisconsin,341,smote,4,20,ok,metric_tvd_mean,0.0040129649637289655
breast_cancer_wisconsin__nfull__tabddpm__seed0__budget20,breast_cancer_wisconsin,341,tabddpm,0,20,ok,metric_tvd_mean,0.0040129649637289655
breast_cancer_wisconsin__nfull__tabddpm__seed1__budget20,breast_cancer_wisconsin,341,tabddpm,1,20,ok,metric_tvd_mean,0.06559654267633891
breast_cancer_wisconsin__nfull__tabddpm__seed2__budget20,breast_cancer_wisconsin,341,tabddpm,2,20,ok,metric_tvd_mean,0.04213613211915418
breast_cancer_wisconsin__nfull__tabddpm__seed3__budget20,breast_cancer_wisconsin,341,tabddpm,3,20,ok,metric_tvd_mean,0.05463806142923289
breast_cancer_wisconsin__nfull__tabddpm__seed4__budget20,breast_cancer_wisconsin,341,tabddpm,4,20,ok,metric_tvd_mean,0.013582342954159582
breast_cancer_wisconsin__nfull__tvae__seed0__budget20,breast_cancer_wisconsin,341,tvae,0,20,ok,metric_tvd_mean,0.027473375520913695
breast_cancer_wisconsin__nfull__tvae__seed1__budget20,breast_cancer_wisconsin,341,tvae,1,20,ok,metric_tvd_mean,0.04584040747028861
breast_cancer_wisconsin__nfull__tvae__seed2__budget20,breast_cancer_wisconsin,341,tvae,2,20,ok,metric_tvd_mean,0.01064979163451149
breast_cancer_wisconsin__nfull__tvae__seed3__budget20,breast_cancer_wisconsin,341,tvae,3,20,ok,metric_tvd_mean,0.03920358079950609
breast_cancer_wisconsin__nfull__tvae__seed4__budget20,breast_cancer_wisconsin,341,tvae,4,20,ok,metric_tvd_mean,0.0010804136440808743
breast_cancer_wisconsin__nfull__ucsmote__seed0__budget20,breast_cancer_wisconsin,341,ucsmote,0,20,ok,metric_tvd_mean,0.0693008180274734
breast_cancer_wisconsin__nfull__ucsmote__seed1__budget20,breast_cancer_wisconsin,341,ucsmote,1,20,ok,metric_tvd_mean,0.03333847816020988
breast_cancer_wisconsin__nfull__ucsmote__seed2__budget20,breast_cancer_wisconsin,341,ucsmote,2,20,ok,metric_tvd_mean,0.01064979163451149
breast_cancer_wisconsin__nfull__ucsmote__seed3__budget20,breast_cancer_wisconsin,341,ucsmote,3,20,ok,metric_tvd_mean,0.030405926840561787
breast_cancer_wisconsin__nfull__ucsmote__seed4__budget20,breast_cancer_wisconsin,341,ucsmote,4,20,ok,metric_tvd_mean,0.016514894273807673
cardio__n10000__copula__seed0__budget0,cardio,10000,copula,0,0,ok,metric_tvd_mean,0.0065999999999999965
cardio__n10000__copula__seed1__budget0,cardio,10000,copula,1,0,ok,metric_tvd_mean,0.002957142857142864
cardio__n10000__copula__seed2__budget0,cardio,10000,copula,2,0,ok,metric_tvd_mean,0.004628571428571419
cardio__n10000__copula__seed3__budget0,cardio,10000,copula,3,0,ok,metric_tvd_mean,0.007428571428571423
cardio__n10000__copula__seed4__budget0,cardio,10000,copula,4,0,ok,metric_tvd_mean,0.003614285714285712
cardio__n10000__ctgan__seed0__budget20,cardio,10000,ctgan,0,20,ok,metric_tvd_mean,0.07822857142857143
cardio__n10000__ctgan__seed1__budget20,cardio,10000,ctgan,1,20,ok,metric_tvd_mean,0.04572857142857144
cardio__n10000__ctgan__seed2__budget20,cardio,10000,ctgan,2,20,ok,metric_tvd_mean,0.0492
cardio__n10000__ctgan__seed3__budget20,cardio,10000,ctgan,3,20,ok,metric_tvd_mean,0.05085714285714284
cardio__n10000__ctgan__seed4__budget20,cardio,10000,ctgan,4,20,ok,metric_tvd_mean,0.04824285714285716
cardio__n10000__marginals__seed0__budget0,cardio,10000,marginals,0,0,ok,metric_tvd_mean,0.0058714285714285734
cardio__n10000__marginals__seed1__budget0,cardio,10000,marginals,1,0,ok,metric_tvd_mean,0.003728571428571417
cardio__n10000__marginals__seed2__budget0,cardio,10000,marginals,2,0,ok,metric_tvd_mean,0.004685714285714291
cardio__n10000__marginals__seed3__budget0,cardio,10000,marginals,3,0,ok,metric_tvd_mean,0.006228571428571426
cardio__n10000__marginals__seed4__budget0,cardio,10000,marginals,4,0,ok,metric_tvd_mean,0.005171428571428571
cardio__n10000__real_subsample__seed0__budget0,cardio,10000,real_subsample,0,0,ok,metric_tvd_mean,0.0038285714285714208
cardio__n10000__real_subsample__seed1__budget0,cardio,10000,real_subsample,1,0,ok,metric_tvd_mean,0.002571428571428566
cardio__n10000__real_subsample__seed2__budget0,cardio,10000,real_subsample,2,0,ok,metric_tvd_mean,0.00441428571428572
cardio__n10000__real_subsample__seed3__budget0,cardio,10000,real_subsample,3,0,ok,metric_tvd_mean,0.0039000000000000076
cardio__n10000__real_subsample__seed4__budget0,cardio,10000,real_subsample,4,0,ok,metric_tvd_mean,0.0024428571428571455
cardio__n10000__smote__seed0__budget20,cardio,10000,smote,0,20,ok,metric_tvd_mean,0.016271428571428583
cardio__n10000__smote__seed1__budget20,cardio,10000,smote,1,20,ok,metric_tvd_mean,0.011742857142857147
cardio__n10000__smote__seed2__budget20,cardio,10000,smote,2,20,ok,metric_tvd_mean,0.018271428571428567
cardio__n10000__smote__seed3__budget20,cardio,10000,smote,3,20,ok,metric_tvd_mean,0.013185714285714299
cardio__n10000__smote__seed4__budget20,cardio,10000,smote,4,20,ok,metric_tvd_mean,0.01192857142857143
cardio__n10000__tabddpm__seed0__budget20,cardio,10000,tabddpm,0,20,ok,metric_tvd_mean,0.006314285714285705
cardio__n10000__tabddpm__seed1__budget20,cardio,10000,tabddpm,1,20,ok,metric_tvd_mean,0.004457142857142864
cardio__n10000__tabddpm__seed2__budget20,cardio,10000,tabddpm,2,20,ok,metric_tvd_mean,0.004428571428571423
cardio__n10000__tabddpm__seed3__budget20,cardio,10000,tabddpm,3,20,ok,metric_tvd_mean,0.005857142857142852
cardio__n10000__tabddpm__seed4__budget20,cardio,10000,tabddpm,4,20,ok,metric_tvd_mean,0.007600000000000002
cardio__n10000__tvae__seed0__budget20,cardio,10000,tvae,0,20,ok,metric_tvd_mean,0.04991428571428573
cardio__n10000__tvae__seed1__budget20,cardio,10000,tvae,1,20,ok,metric_tvd_mean,0.03344285714285714
cardio__n10000__tvae__seed2__budget20,cardio,10000,tvae,2,20,ok,metric_tvd_mean,0.058442857142857144
cardio__n10000__tvae__seed3__budget20,cardio,10000,tvae,3,20,ok,metric_tvd_mean,0.03915714285714284
cardio__n10000__tvae__seed4__budget20,cardio,10000,tvae,4,20,ok,metric_tvd_mean,0.052985714285714296
cardio__n10000__ucsmote__seed0__budget20,cardio,10000,ucsmote,0,20,ok,metric_tvd_mean,0.01622857142857144
cardio__n10000__ucsmote__seed1__budget20,cardio,10000,ucsmote,1,20,ok,metric_tvd_mean,0.014971428571428571
cardio__n10000__ucsmote__seed2__budget20,cardio,10000,ucsmote,2,20,ok,metric_tvd_mean,0.012571428571428579
cardio__n10000__ucsmote__seed3__budget20,cardio,10000,ucsmote,3,20,ok,metric_tvd_mean,0.014214285714285726
cardio__n10000__ucsmote__seed4__budget20,cardio,10000,ucsmote,4,20,ok,metric_tvd_mean,0.01421428571428572
cardio__n1000__copula__seed0__budget0,cardio,1000,copula,0,0,ok,metric_tvd_mean,0.02171428571428571
cardio__n1000__copula__seed1__budget0,cardio,1000,copula,1,0,ok,metric_tvd_mean,0.02371428571428572
cardio__n1000__copula__seed2__budget0,cardio,1000,copula,2,0,ok,metric_tvd_mean,0.01228571428571429
cardio__n1000__copula__seed3__budget0,cardio,1000,copula,3,0,ok,metric_tvd_mean,0.02842857142857144
cardio__n1000__copula__seed4__budget0,cardio,1000,copula,4,0,ok,metric_tvd_mean,0.010571428571428575
cardio__n1000__ctgan__seed0__budget20,cardio,1000,ctgan,0,20,ok,metric_tvd_mean,0.10471428571428572
cardio__n1000__ctgan__seed1__budget20,cardio,1000,ctgan,1,20,ok,metric_tvd_mean,0.06571428571428571
cardio__n1000__ctgan__seed2__budget20,cardio,1000,ctgan,2,20,ok,metric_tvd_mean,0.06142857142857142
cardio__n1000__ctgan__seed3__budget20,cardio,1000,ctgan,3,20,ok,metric_tvd_mean,0.09228571428571428
cardio__n1000__ctgan__seed4__budget20,cardio,1000,ctgan,4,20,ok,metric_tvd_mean,0.10242857142857142
cardio__n1000__marginals__seed0__budget0,cardio,1000,marginals,0,0,ok,metric_tvd_mean,0.018857142857142874
cardio__n1000__marginals__seed1__budget0,cardio,1000,marginals,1,0,ok,metric_tvd_mean,0.017285714285714283
cardio__n1000__marginals__seed2__budget0,cardio,1000,marginals,2,0,ok,metric_tvd_mean,0.020999999999999998
cardio__n1000__marginals__seed3__budget0,cardio,1000,marginals,3,0,ok,metric_tvd_mean,0.018714285714285715
cardio__n1000__marginals__seed4__budget0,cardio,1000,marginals,4,0,ok,metric_tvd_mean,0.011142857142857145
cardio__n1000__real_subsample__seed0__budget0,cardio,1000,real_subsample,0,0,ok,metric_tvd_mean,0.01357142857142857
cardio__n1000__real_subsample__seed1__budget0,cardio,1000,real_subsample,1,0,ok,metric_tvd_mean,0.013142857142857138
cardio__n1000__real_subsample__seed2__budget0,cardio,1000,real_subsample,2,0,ok,metric_tvd_mean,0.015714285714285715
cardio__n1000__real_subsample__seed3__budget0,cardio,1000,real_subsample,3,0,ok,metric_tvd_mean,0.015714285714285715
cardio__n1000__real_subsample__seed4__budget0,cardio,1000,real_subsample,4,0,ok,metric_tvd_mean,0.009714285714285715
cardio__n1000__smote__seed0__budget20,cardio,1000,smote,0,20,ok,metric_tvd_mean,0.02128571428571428
cardio__n1000__smote__seed1__budget20,cardio,1000,smote,1,20,ok,metric_tvd_mean,0.02142857142857143
cardio__n1000__smote__seed2__budget20,cardio,1000,smote,2,20,ok,metric_tvd_mean,0.01971428571428571
cardio__n1000__smote__seed3__budget20,cardio,1000,smote,3,20,ok,metric_tvd_mean,0.020714285714285716
cardio__n1000__smote__seed4__budget20,cardio,1000,smote,4,20,ok,metric_tvd_mean,0.01871428571428572
cardio__n1000__tabddpm__seed0__budget20,cardio,1000,tabddpm,0,20,ok,metric_tvd_mean,0.022142857142857148
cardio__n1000__tabddpm__seed1__budget20,cardio,1000,tabddpm,1,20,ok,metric_tvd_mean,0.021714285714285717
cardio__n1000__tabddpm__seed2__budget20,cardio,1000,tabddpm,2,20,ok,metric_tvd_mean,0.02357142857142857
cardio__n1000__tabddpm__seed3__budget20,cardio,1000,tabddpm,3,20,ok,metric_tvd_mean,0.024857142857142862
cardio__n1000__tabddpm__seed4__budget20,cardio,1000,tabddpm,4,20,ok,metric_tvd_mean,0.026857142857142864
cardio__n1000__tvae__seed0__budget20,cardio,1000,tvae,0,20,ok,metric_tvd_mean,0.053285714285714283
cardio__n1000__tvae__seed1__budget20,cardio,1000,tvae,1,20,ok,metric_tvd_mean,0.048428571428571425
cardio__n1000__tvae__seed2__budget20,cardio,1000,tvae,2,20,ok,metric_tvd_mean,0.057
cardio__n1000__tvae__seed3__budget20,cardio,1000,tvae,3,20,ok,metric_tvd_mean,0.03671428571428571
cardio__n1000__tvae__seed4__budget20,cardio,1000,tvae,4,20,ok,metric_tvd_mean,0.07671428571428571
cardio__n1000__ucsmote__seed0__budget20,cardio,1000,ucsmote,0,20,ok,metric_tvd_mean,0.044428571428571435
cardio__n1000__ucsmote__seed1__budget20,cardio,1000,ucsmote,1,20,ok,metric_tvd_mean,0.05185714285714286
cardio__n1000__ucsmote__seed2__budget20,cardio,1000,ucsmote,2,20,ok,metric_tvd_mean,0.03699999999999999
